x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-111.23333333333333,56.38333333333333,2613,STONEY MOUNTAIN LO,AB,ALBERTA,ALBERTA,CAN,562300000,-1111400000,MST,762.00,3066160,,,N/A,E,1,9,,,,,1954-01-01 00:00:00,2011-09-30 00:00:00,,,1954-05-01 00:00:00,2011-09-30 00:00:00,1954-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-114.43333333333334,54.43333333333333,2624,VEGA LO,AB,ALBERTA,ALBERTA,CAN,542600000,-1142600000,MST,708.70,3066710,,,Climate-Staffed,G,1,9,,,,,1969-01-01 00:00:00,2011-09-15 00:00:00,,,1969-05-01 00:00:00,2011-09-15 00:00:00,1969-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-112.5,55.2,2628,WANDERING RIVER RS,AB,ALBERTA,ALBERTA,CAN,551200000,-1123000000,MST,563.90,3066935,,,N/A,G,1,8,,,,,1962-01-01 00:00:00,2008-10-31 00:00:00,,,1962-05-01 00:00:00,2008-10-31 00:00:00,1962-01-01 00:00:00,2007-10-01 00:00:00,Y,N,N
-115.21666666666667,53.6,2636,WILDWOOD,AB,ALBERTA,ALBERTA,CAN,533600000,-1151300000,MST,799.50,3067560,,,N/A,,1,9,,,,,1955-01-01 00:00:00,1959-12-01 00:00:00,,,1955-02-01 00:00:00,1959-10-31 00:00:00,1955-01-01 00:00:00,1959-12-01 00:00:00,Y,N,N
-115.23333333333333,53.733333333333334,2637,WILDWOOD NORTH,AB,ALBERTA,ALBERTA,CAN,534400000,-1151400000,MST,853.40,3067561,,,N/A,,1,9,,,,,1969-01-01 00:00:00,1970-12-31 00:00:00,,,1969-09-01 00:00:00,1970-12-31 00:00:00,1969-01-01 00:00:00,1970-12-01 00:00:00,Y,N,N
-114.98333333333333,58.68333333333333,2700,FOGGY LO,AB,ALBERTA,ALBERTA,CAN,584100000,-1145900000,MST,883.90,3072635,,,N/A,F,1,9,,,,,1967-01-01 00:00:00,2011-09-01 00:00:00,,,1967-05-01 00:00:00,2011-09-01 00:00:00,1967-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-116.05,58.38333333333333,2707,FORT VERMILION,AB,ALBERTA,ALBERTA,CAN,582300000,-1160300000,MST,282.90,3072730,,,N/A,,1,9,,,,,1955-03-01 08:00:00,1968-02-29 17:00:00,1955-03-01 08:00:00,1968-02-29 17:00:00,1963-03-01 00:00:00,1963-12-31 00:00:00,1963-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
-116.8,54.4,2709,FOX CREEK,AB,ALBERTA,ALBERTA,CAN,542400000,-1164800000,MST,841.20,3072734,,,N/A,G,1,9,,,,,1973-01-01 00:00:00,1973-12-01 00:00:00,,,1973-03-01 00:00:00,1973-05-31 00:00:00,1973-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
-118.8,55.016666666666666,2719,GROVEDALE RS,AB,ALBERTA,ALBERTA,CAN,550100000,-1184800000,MST,701.00,3072970,,,N/A,D,1,5,,,,,1978-01-01 00:00:00,2009-01-31 00:00:00,,,1978-05-01 00:00:00,2009-01-31 00:00:00,1978-01-01 00:00:00,2007-11-01 00:00:00,Y,Y,N
-117.41666666666667,57.65,2722,HAWK HILLS LO,AB,ALBERTA,ALBERTA,CAN,573900000,-1172500000,MST,609.60,3073070,,,N/A,E,1,9,,,,,1962-01-01 00:00:00,2011-09-01 00:00:00,,,1962-05-01 00:00:00,2011-09-01 00:00:00,1962-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-118.68333333333334,58.733333333333334,2724,HAY LAKES RS,AB,ALBERTA,ALBERTA,CAN,584400000,-1184100000,MST,317.00,3073073,,,N/A,,1,9,,,,,1967-01-01 00:00:00,1970-12-01 00:00:00,,,1967-05-01 00:00:00,1970-01-31 00:00:00,1967-01-01 00:00:00,1970-12-01 00:00:00,Y,N,N
-117.1,58.516666666666666,2725,HIGH LEVEL A,AB,ALBERTA,ALBERTA,CAN,583100000,-1170600000,MST,326.70,3073145,,,N/A,,1,9,,,,,1967-01-01 00:00:00,1970-12-01 00:00:00,1967-06-24 05:00:00,1970-10-21 18:00:00,1967-06-01 00:00:00,1970-10-31 00:00:00,1967-01-01 00:00:00,1970-12-01 00:00:00,Y,N,Y
-118.9,54.2,2736,KAKWA,AB,ALBERTA,ALBERTA,CAN,541200000,-1185400000,MST,1246.00,3073584,,,N/A,G,1,8,,,,,1990-01-01 00:00:00,2011-09-30 00:00:00,,,1990-05-01 00:00:00,2011-09-30 00:00:00,1990-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-118.96666666666667,54.43333333333333,2737,KAKWA LO,AB,ALBERTA,ALBERTA,CAN,542600000,-1185800000,MST,1213.10,3073585,,,N/A,E,1,9,,,,,1956-01-01 00:00:00,2011-09-01 00:00:00,,,1956-04-01 00:00:00,2011-09-01 00:00:00,1956-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-117.76666666666667,56.266666666666666,2743,LAC CARDINAL,AB,ALBERTA,ALBERTA,CAN,561600000,-1174600000,MST,649.20,3073677,,,Climate-Staffed,G,1,8,,,,,1989-01-01 00:00:00,1996-12-31 00:00:00,,,1989-06-01 00:00:00,1996-12-31 00:00:00,1989-01-01 00:00:00,1996-12-01 00:00:00,Y,N,N
-117.7,56.88333333333333,2748,MANNING,AB,ALBERTA,ALBERTA,CAN,565300000,-1174200000,MST,480.10,3074180,,,N/A,,1,9,,,,,1958-01-01 00:00:00,1960-12-01 00:00:00,,,1958-06-01 00:00:00,1960-06-30 00:00:00,1958-01-01 00:00:00,1960-12-01 00:00:00,Y,N,N
-117.43333333333334,56.15,2775,PEACE R SHAFTSBURY,AB,ALBERTA,ALBERTA,CAN,560900000,-1172600000,MST,344.40,3075055,,,N/A,G,1,9,,,,,1976-01-01 00:00:00,1978-12-01 00:00:00,,,1976-05-01 00:00:00,1978-09-30 00:00:00,1976-01-01 00:00:00,1978-12-01 00:00:00,Y,N,N
-115.36666666666666,56.55,2787,RED EARTH,AB,ALBERTA,ALBERTA,CAN,563300000,-1152200000,MST,518.20,3075489,,,N/A,G,1,9,,,,,1973-01-01 00:00:00,1973-12-01 00:00:00,,,1973-07-01 00:00:00,1973-11-30 00:00:00,1973-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
-118.41666666666667,54.233333333333334,2794,SIMONETTE LO,AB,ALBERTA,ALBERTA,CAN,541400000,-1182500000,MST,1274.10,3075940,,,N/A,D,1,9,,,,,1956-01-01 00:00:00,2011-09-22 00:00:00,,,1956-05-01 00:00:00,2011-09-22 00:00:00,1956-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-114.93333333333334,51.733333333333334,8723,COALCAMP CREEK,AB,ALBERTA,ALBERTA,CAN,514400000,-1145600000,MST,1379.50,3021667,,,N/A,,,,,,,,2003-04-01 00:00:00,2007-11-30 00:00:00,,,2003-04-01 00:00:00,2007-11-30 00:00:00,2003-04-01 00:00:00,2007-11-01 00:00:00,Y,N,N
-114.36666666666666,49.28333333333333,8918,WESTCASTLE,AB,ALBERTA,ALBERTA,CAN,491700000,-1142200000,MST,1524.00,3057K55,,,N/A,G,1,9,,,,,1999-03-01 00:00:00,2007-11-30 00:00:00,,,1999-03-01 00:00:00,2007-11-30 00:00:00,1999-03-01 00:00:00,2007-11-01 00:00:00,Y,N,N
-125.8,61.63333333333333,8947,VIRGINIA FALLS,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,613800000,-1254800000,MST,609.60,2203943,WFV,,Climate-Auto,G,1,9,,,,,1994-03-22 00:00:00,2009-03-01 00:00:00,1994-07-08 09:41:00,2004-12-31 20:00:00,1994-03-22 00:00:00,2009-03-01 00:00:00,1998-04-01 00:00:00,2002-05-01 00:00:00,Y,N,N
-113.66666666666667,49.0,9410,CHIEF CUSTOMS,AB,ALBERTA,ALBERTA,CAN,490000000,-1134000000,MST,1372.00,3051545,,,N/A,,,,,,,,2003-03-01 00:00:00,2007-11-30 00:00:00,,,2003-03-01 00:00:00,2007-11-30 00:00:00,2003-03-01 00:00:00,2007-11-01 00:00:00,Y,N,N
-125.25416666666666,71.9925,10076,SACHS HARBOUR CLIMATE,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,715933000,-1251515000,MST,87.50,2503648,WSY,71467,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1994-02-01 01:47:00,2024-03-06 12:30:01,1994-02-01 01:47:00,2024-03-06 12:30:01,1994-08-07 00:00:00,2024-03-06 00:00:00,2004-08-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-139.03333333333333,61.36666666666667,10192,BURWASH,YT,YUKON TERRITORY,YUKON,CAN,612200000,-1390200000,MST,806.80,2100179,WDB,,Climate-Auto,G,1,9,,,,,1993-03-08 00:00:00,2004-02-12 21:00:00,1994-02-01 00:00:00,2004-02-12 21:00:00,1993-03-08 00:00:00,2004-02-12 00:00:00,1999-12-01 00:00:00,2000-08-01 00:00:00,Y,N,Y
-115.06666666666666,51.083333333333336,10222,BOW VALLEY,AB,ALBERTA,ALBERTA,CAN,510500000,-1150400000,MST,1297.50,3050778,WXA,71232,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1993-06-04 00:00:00,2024-03-06 12:30:01,1994-02-01 00:00:00,2024-03-06 12:30:01,1993-06-04 00:00:00,2024-03-06 00:00:00,1996-01-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-123.46666666666667,60.233333333333334,10687,FORT LIARD,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,601400000,-1232800000,MST,213.40,2201579,WJL,71497,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1994-02-01 00:00:00,2024-03-06 12:30:01,1994-02-01 00:00:00,2024-03-06 12:30:01,1996-05-01 00:00:00,2024-03-06 00:00:00,1996-05-01 00:00:00,2007-09-01 00:00:00,Y,N,Y
-114.48138888888889,49.673611111111114,10691,PELLETIER CREEK,AB,ALBERTA,ALBERTA,CAN,494025000,-1142853000,MST,1646.00,305NJ61,,,N/A,G,1,9,,,,,1998-02-01 00:00:00,2007-11-30 00:00:00,,,1998-02-01 00:00:00,2007-11-30 00:00:00,1998-04-01 00:00:00,2007-11-01 00:00:00,Y,N,N
-110.05972222222222,54.78888888888889,10807,PRIMROSE LAKE 2,AB,ALBERTA,ALBERTA,CAN,544720000,-1100335000,MST,605.90,306E304,WOU,,Aviation-Auto,,,,,,,,1992-12-01 00:00:00,2000-11-03 06:00:00,1994-02-01 00:00:00,2000-11-03 06:00:00,1992-12-01 00:00:00,2000-11-03 00:00:00,,,Y,N,N
-89.72583333333333,68.43694444444445,10847,PELLY BAY,NU,NUNAVUT,NUNAVUT,CAN,682613000,-894333000,MST,324.50,2303093,WRF,71918,Aviation-Auto,,1,9,DND,MDN,Department of National Defence,Ministère de la Défense nationale,1994-01-22 00:00:00,2023-09-05 04:00:00,1994-02-01 00:00:00,2023-09-05 04:00:00,1994-01-22 00:00:00,2023-09-05 00:00:00,2005-11-01 00:00:00,2007-05-01 00:00:00,Y,N,Y
-121.2388888888889,60.44083333333333,10880,SAMBAA K'E,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,602627000,-1211420000,MST,498.00,220CQHR,WTE,71166,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1994-02-01 00:00:00,2024-03-06 12:30:01,1994-02-01 00:00:00,2024-03-06 12:30:01,1994-05-17 00:00:00,2024-03-06 00:00:00,2006-06-01 00:00:00,2007-02-01 00:00:00,Y,N,N
-117.76666666666667,65.6,10896,CLUT LAKE (AUT),NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,653600000,-1174600000,MST,185.00,2200777,WCX,,Climate-Auto,G,1,8,,,,,1994-02-01 00:36:00,2010-03-03 00:00:00,1994-02-01 00:36:00,2005-05-04 19:00:00,1994-10-31 00:00:00,2010-03-03 00:00:00,1998-01-01 00:00:00,2000-09-01 00:00:00,Y,N,N
-119.4,55.2,10935,BEAVERLODGE CDA,AB,ALBERTA,ALBERTA,CAN,551200000,-1192400000,MST,745.00,30705E9,,,Climate-Staffed,,,,,,,,1996-08-16 00:00:00,2002-01-18 08:00:00,1996-08-16 06:00:00,2002-01-18 08:00:00,1996-08-16 00:00:00,2002-01-17 00:00:00,,,Y,N,N
-116.75,54.916666666666664,2803,SWEATHOUSE LO,AB,ALBERTA,ALBERTA,CAN,545500000,-1164500000,MST,853.40,3076320,,,N/A,G,1,9,,,,,1953-01-01 00:00:00,2011-09-01 00:00:00,,,1953-08-01 00:00:00,2011-09-01 00:00:00,1953-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-114.55,56.5,2808,TROUT LAKE,AB,ALBERTA,ALBERTA,CAN,563000000,-1143300000,MST,649.20,3076564,,,N/A,G,1,8,,,,,1973-01-01 00:00:00,1974-12-01 00:00:00,,,1973-07-01 00:00:00,1974-06-30 00:00:00,1973-01-01 00:00:00,1974-12-01 00:00:00,Y,N,N
-118.38333333333334,55.78333333333333,2815,WANHAM CDA,AB,ALBERTA,ALBERTA,CAN,554700000,-1182300000,MST,560.50,3076940,,,Climate-Staffed,C,1,4,,,,,1955-01-01 00:00:00,1996-03-31 00:00:00,,,1955-01-01 00:00:00,1996-03-31 00:00:00,1955-01-01 00:00:00,1996-03-01 00:00:00,Y,N,N
-117.56666666666666,58.65,2818,WATT MOUNTAIN LO,AB,ALBERTA,ALBERTA,CAN,583900000,-1173400000,MST,701.00,3077250,,,N/A,G,1,9,,,,,1957-01-01 00:00:00,2011-09-29 00:00:00,,,1957-04-01 00:00:00,2011-09-29 00:00:00,1957-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-110.86666666666666,54.5,2836,IRON RIVER NORTH,AB,ALBERTA,ALBERTA,CAN,543000000,-1105200000,MST,579.10,3083482,,,N/A,G,1,8,,,,,1970-01-01 00:00:00,1972-12-01 00:00:00,,,1970-03-01 00:00:00,1972-11-30 00:00:00,1970-01-01 00:00:00,1972-12-01 00:00:00,Y,N,N
-110.76666666666667,54.416666666666664,2837,LA COREY RS,AB,ALBERTA,ALBERTA,CAN,542500000,-1104600000,MST,579.10,3083725,,,N/A,G,1,8,,,,,1962-01-01 00:00:00,1976-12-01 00:00:00,,,1962-05-01 00:00:00,1976-05-31 00:00:00,1962-01-01 00:00:00,1976-12-01 00:00:00,Y,N,N
-114.33333333333333,50.63333333333333,6855,TURNER VALLEY,AB,ALBERTA,ALBERTA,CAN,503800000,-1142000000,MST,1310.60,303FFLR,,,Climate-Staffed,G,1,8,,,,,1991-01-01 00:00:00,2000-09-30 00:00:00,,,1991-05-01 00:00:00,2000-09-30 00:00:00,1991-01-01 00:00:00,2000-09-01 00:00:00,Y,N,N
-114.5,50.833333333333336,6857,VINERIPE GREENHOUSE,AB,ALBERTA,ALBERTA,CAN,505000000,-1143000000,MST,1322.80,3036856,,,Climate-Staffed,G,1,9,,,,,1992-01-01 00:00:00,1993-12-01 00:00:00,,,1992-01-01 00:00:00,1993-08-31 00:00:00,1992-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
-115.9,53.15,2640,WOLF LO,AB,ALBERTA,ALBERTA,CAN,530900000,-1155400000,MST,1098.50,3067620,,,N/A,G,1,9,,,,,1956-01-01 00:00:00,1975-12-01 00:00:00,,,1956-06-01 00:00:00,1975-08-31 00:00:00,1956-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
-113.03333333333333,59.7,2644,LITTLE BUFFALO TOWER,AB,ALBERTA,ALBERTA,CAN,594200000,-1130200000,MST,277.00,307CR22,,,Climate-Staffed,G,1,9,,,,,1987-06-01 00:00:00,1990-12-01 00:00:00,,,1987-06-01 00:00:00,1990-08-31 00:00:00,1988-01-01 00:00:00,1990-12-01 00:00:00,Y,N,N
-118.91666666666667,54.81666666666667,2654,BALD MOUNTAIN LO,AB,ALBERTA,ALBERTA,CAN,544900000,-1185500000,MST,938.80,3070480,,,N/A,E,1,9,,,,,1954-01-01 00:00:00,2011-09-01 00:00:00,,,1954-06-01 00:00:00,2011-09-01 00:00:00,1954-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-117.75,56.15,2660,BERWYN,AB,ALBERTA,ALBERTA,CAN,560900000,-1174500000,MST,654.70,3070640,,,N/A,,1,9,,,,,1921-01-01 00:00:00,1958-12-01 00:00:00,,,1921-01-01 00:00:00,1958-11-30 00:00:00,1921-01-01 00:00:00,1958-12-01 00:00:00,Y,N,N
-111.8,58.96666666666667,2670,CARLSON'S LANDING LO,AB,ALBERTA,ALBERTA,CAN,585800000,-1114800000,MST,243.80,3071331,,,N/A,D,1,9,,,,,1975-01-01 00:00:00,1990-12-01 00:00:00,,,1975-05-01 00:00:00,1990-08-31 00:00:00,1975-01-01 00:00:00,1990-12-01 00:00:00,Y,N,N
-117.46666666666667,56.733333333333334,2678,DEADWOOD,AB,ALBERTA,ALBERTA,CAN,564400000,-1172800000,MST,518.20,3071955,,,N/A,,1,9,,,,,1961-01-01 00:00:00,1965-12-01 00:00:00,,,1961-02-01 00:00:00,1965-02-28 00:00:00,1961-01-01 00:00:00,1965-12-01 00:00:00,Y,N,N
-117.35,56.63333333333333,2680,DEADWOOD LO,AB,ALBERTA,ALBERTA,CAN,563800000,-1172100000,MST,609.60,3071965,,,N/A,D,1,9,,,,,1960-01-01 00:00:00,2011-09-22 00:00:00,,,1960-09-01 00:00:00,2011-09-22 00:00:00,1960-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-111.95,49.0,2334,COUTTS,AB,ALBERTA,ALBERTA,CAN,490000000,-1115700000,MST,1036.30,3041908,,,N/A,G,1,9,,,,,1899-01-01 00:00:00,1973-12-01 00:00:00,,,1899-04-01 00:00:00,1973-08-31 00:00:00,1899-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
-110.37084166666666,49.58139166666667,2339,EAGLE BUTTE,AB,ALBERTA,ALBERTA,CAN,493453010,-1102215030,MST,1163.00,3042148,,,Climate-Staffed,G,1,8,,,,,1966-01-01 00:00:00,2012-09-01 00:00:00,,,1966-02-01 00:00:00,2012-09-01 00:00:00,1966-01-01 00:00:00,2007-11-01 00:00:00,Y,N,N
-110.46666666666667,49.11666666666667,2345,MANYBERRIES CDA,AB,ALBERTA,ALBERTA,CAN,490700000,-1102800000,MST,934.20,3044200,,,Climate-Staffed,D,1,5,,,,,1928-01-01 00:00:00,1993-12-31 00:00:00,,,1928-05-01 00:00:00,1993-12-31 00:00:00,1928-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
-112.03333333333333,49.2,2351,MILK R VERDIGRIS L,AB,ALBERTA,ALBERTA,CAN,491200000,-1120200000,MST,1036.30,3044551,,,N/A,,1,9,,,,,1966-01-01 00:00:00,1969-12-01 00:00:00,,,1966-05-01 00:00:00,1969-11-30 00:00:00,1966-01-01 00:00:00,1969-12-01 00:00:00,Y,N,N
-112.2,49.28333333333333,2354,WARNER,AB,ALBERTA,ALBERTA,CAN,491700000,-1121200000,MST,1010.10,3046950,,,N/A,,1,9,,,,,1955-01-01 00:00:00,1966-12-01 00:00:00,,,1955-01-01 00:00:00,1966-10-31 00:00:00,1955-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
-112.40974166666666,49.28556388888889,2356,WARNER WEST,AB,ALBERTA,ALBERTA,CAN,491708030,-1122435070,MST,1109.00,3046953,,,Climate-Staffed,E,1,6,,,,,1978-01-01 00:00:00,2004-09-30 00:00:00,,,1978-10-01 00:00:00,2004-09-30 00:00:00,1978-01-01 00:00:00,2004-09-01 00:00:00,Y,N,N
-116.11666666666666,52.55,2363,BALDY LO,AB,ALBERTA,ALBERTA,CAN,523300000,-1160700000,MST,2083.30,3050490,,,N/A,E,1,9,,,,,1960-01-01 00:00:00,2011-09-29 00:00:00,,,1960-06-01 00:00:00,2011-09-29 00:00:00,1960-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-115.56666666666666,51.18333333333333,2364,BANFF,AB,ALBERTA,ALBERTA,CAN,511100000,-1153400000,MST,1383.70,3050520,,,N/A,C,1,4,,,,,1887-01-01 00:00:00,1995-03-31 12:00:00,1953-01-01 01:00:00,1995-03-31 12:00:00,1887-11-01 00:00:00,1995-03-31 00:00:00,1887-01-01 00:00:00,1995-03-01 00:00:00,Y,N,Y
-114.36666666666666,49.43333333333333,2375,CARBONDALE LO,AB,ALBERTA,ALBERTA,CAN,492600000,-1142200000,MST,1798.30,3051310,,,N/A,G,1,9,,,,,1961-01-01 00:00:00,2011-08-23 00:00:00,,,1961-06-01 00:00:00,2011-08-23 00:00:00,1961-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-114.26666666666667,49.766666666666666,2384,COWLEY TODD CREEK,AB,ALBERTA,ALBERTA,CAN,494600000,-1141600000,MST,1980.00,3051928,,,N/A,G,1,8,,,,,1980-01-01 00:00:00,1982-12-01 00:00:00,,,1980-06-01 00:00:00,1982-02-28 00:00:00,1980-01-01 00:00:00,1982-12-01 00:00:00,Y,N,N
-114.75,50.75,2388,FORGET ME NOT LO,AB,ALBERTA,ALBERTA,CAN,504500000,-1144500000,MST,2316.50,3052653,,,N/A,G,1,9,,,,,1962-01-01 00:00:00,1975-12-01 00:00:00,,,1962-07-01 00:00:00,1975-08-31 00:00:00,1962-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
-117.0,52.85,2392,GRAVE FLATS LO,AB,ALBERTA,ALBERTA,CAN,525100000,-1170000000,MST,2073.90,3052940,,,N/A,G,1,9,,,,,1960-01-01 00:00:00,2011-08-09 00:00:00,,,1960-04-01 00:00:00,2011-08-09 00:00:00,1960-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-115.06666666666666,50.61666666666667,2405,KANANASKIS LO,AB,ALBERTA,ALBERTA,CAN,503700000,-1150400000,MST,2072.60,3053605,,,N/A,G,1,9,,,,,1958-01-01 00:00:00,2011-08-23 00:00:00,,,1958-07-01 00:00:00,2011-08-23 00:00:00,1958-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-113.73333333333333,49.11666666666667,2419,MOUNTAIN VIEW BIRDSEYE,AB,ALBERTA,ALBERTA,CAN,490700000,-1134400000,MST,1408.20,3054722,,,N/A,F,1,7,,,,,1916-01-01 00:00:00,1981-12-01 00:00:00,,,1916-09-01 00:00:00,1981-04-30 00:00:00,1916-01-01 00:00:00,1981-12-01 00:00:00,Y,N,N
-116.05,52.5,2423,NORDEGG RS,AB,ALBERTA,ALBERTA,CAN,523000000,-1160300000,MST,1320.10,3054845,,,Climate-Staffed,A,1,1,,,,,1958-01-01 00:00:00,2006-02-28 00:00:00,,,1958-07-01 00:00:00,2006-02-28 00:00:00,1958-01-01 00:00:00,2006-02-01 00:00:00,Y,Y,N
-117.11666666666666,52.2,2424,PARKER RIDGE,AB,ALBERTA,ALBERTA,CAN,521200000,-1170700000,MST,1981.20,3054997,,,N/A,G,1,9,,,,,1974-01-01 00:00:00,1976-01-31 00:00:00,,,1974-12-01 00:00:00,1976-01-31 00:00:00,1974-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
-115.06666666666666,51.05,2428,PIGEON LO,AB,ALBERTA,ALBERTA,CAN,510300000,-1150400000,MST,1828.80,3055175,,,N/A,F,1,9,,,,,1960-01-01 00:00:00,1996-08-31 00:00:00,,,1960-08-01 00:00:00,1996-08-31 00:00:00,1960-01-01 00:00:00,1996-08-01 00:00:00,Y,N,N
-114.01666666666667,49.9,2429,PORCUPINE LO,AB,ALBERTA,ALBERTA,CAN,495400000,-1140100000,MST,1783.10,3055289,,,N/A,G,1,8,,,,,1971-01-01 00:00:00,2011-09-01 00:00:00,,,1971-06-01 00:00:00,2011-09-01 00:00:00,1971-01-01 00:00:00,2007-11-01 00:00:00,Y,N,N
-119.66668222222222,54.30001111111111,2440,TORRENS LO,AB,ALBERTA,ALBERTA,CAN,541800040,-1194000056,MST,1815.00,3056510,,,Climate-Staffed,G,1,9,,,,,1963-01-01 00:00:00,2011-09-01 00:00:00,,,1963-06-01 00:00:00,2011-09-01 00:00:00,1963-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-113.28333333333333,54.71666666666667,2468,ATHABASCA 3,AB,ALBERTA,ALBERTA,CAN,544300000,-1131700000,MST,526.70,3060322,,,N/A,G,1,9,,,,,1973-01-01 00:00:00,1974-12-01 00:00:00,,,1973-11-01 00:00:00,1974-03-31 00:00:00,1973-01-01 00:00:00,1974-12-01 00:00:00,Y,N,N
-113.38333333333334,54.7,2469,ATHABASCA EXP ST,AB,ALBERTA,ALBERTA,CAN,544200000,-1132300000,MST,579.10,3060337,,,N/A,,1,9,,,,,1952-01-01 00:00:00,1957-12-31 00:00:00,,,1952-01-01 00:00:00,1957-12-31 00:00:00,1952-01-01 00:00:00,1957-12-01 00:00:00,Y,N,N
-113.53333333333333,54.733333333333334,2476,BAPTISTE LAKE,AB,ALBERTA,ALBERTA,CAN,544400000,-1133200000,MST,575.00,3060523,,,Climate-Staffed,A,1,2,,,,,1971-01-01 00:00:00,2000-10-31 00:00:00,,,1971-11-01 00:00:00,2000-10-31 00:00:00,1971-01-01 00:00:00,2000-10-01 00:00:00,Y,N,N
-114.36666666666666,54.11666666666667,2477,BARRHEAD,AB,ALBERTA,ALBERTA,CAN,540700000,-1142200000,MST,644.00,3060532,,,N/A,G,1,8,,,,,1974-01-01 00:00:00,1976-12-01 00:00:00,,,1974-10-01 00:00:00,1976-11-30 00:00:00,1974-01-01 00:00:00,1976-12-01 00:00:00,Y,N,N
-117.4,54.083333333333336,2479,BERLAND LO,AB,ALBERTA,ALBERTA,CAN,540500000,-1172400000,MST,1231.00,3060630,,,Climate-Staffed,F,1,9,,,,,1958-01-01 00:00:00,2011-09-01 00:00:00,,,1958-05-01 00:00:00,2011-09-01 00:00:00,1958-01-01 00:00:00,2007-09-01 00:00:00,Y,N,N
-114.93333333333334,53.5,2484,BRIGHTWOOD,AB,ALBERTA,ALBERTA,CAN,533000000,-1145600000,MST,792.50,3060832,,,N/A,G,1,8,,,,,1965-01-01 00:00:00,1973-12-01 00:00:00,,,1965-02-01 00:00:00,1973-02-28 00:00:00,1965-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
